252,Les cas de rougeole ont bondi de 50% dans le monde en 2018,14 février 2019,Agence France-Presse,societe,/societe/sante/547837/les-cas-de-rougeole-ont-bondi-de-50-dans-le-monde-en-2018
253,"Le procès de Michel Cadotte n’est pas celui du système de santé, prévient la juge",14 février 2019,Améli Pineda,societe,/societe/547791/le-proces-de-michel-cadotte-n-est-pas-celui-du-systeme-de-sante-previent-la-juge
254,Le non-sens d’utiliser le gaz naturel comme énergie de transition au Québec,14 février 2019,"Simon-Philippe Breton, Louis-Étienne Boudreault, Bernard Saulnier et Lucie Sauvé",opinion,/opinion/idees/547804/le-non-sens-d-utiliser-le-gaz-naturel-comme-energie-de-transition-au-quebec
255,Un convoi de «gilets jaunes» canadiens en marche vers Ottawa,14 février 2019,Agence France-Presse,politique,/politique/canada/547853/un-convoi-de-gilets-jaunes-de-l-ouest-canadien-en-marche-vers-ottawa
256,La ligne orange du métro de Montréal est en panne,14 février 2019,Le Devoir,societe,/societe/transports-urbanisme/547902/la-ligne-orange-du-metro-de-montreal-est-en-panne
257,Les rapports amoureux et la sexualité à l’ère du numérique,14 février 2019,Stéphane Baillargeon,societe,/societe/547785/les-rapports-amoureux-et-la-sexualite-a-l-ere-du-numerique
258,Trump choisit l’«urgence nationale» pour construire son mur frontalier,14 février 2019,Élodie Cuzin - Agence France-Presse,monde,/monde/etats-unis/547851/tous-les-regards-sont-tournes-vers-trump-pour-eviter-un-nouveau-shutdown
260,"Hommage à Conrad Poirier, pionnier du photojournalisme au Québec",14 février 2019,Jean-François Nadeau,culture,/culture/arts-visuels/547777/photographie-les-tresors-de-conrad-poirier
261,Plus de 900 journalistes français dénoncent une profession rongée par le sexisme,15 février 2019,Agence France-Presse,monde,/monde/europe/547852/plus-de-900-journalistes-francais-denoncent-une-profession-rongee-par-le-sexisme
262,Laïcité: l’État ou l’individu?,15 février 2019,"Michel Leclerc, avocat retraité",opinion,/opinion/lettres/547963/lettre-laicite-l-etat-ou-l-individu
263,Un camelot courageux,15 février 2019,Danielle Lévesque,opinion,/opinion/lettres/547964/lettre-un-camelot-courageux
264,Publicité gouvernementale: les incohérents,15 février 2019,Brian Myles,opinion,/opinion/editoriaux/547960/iii-publicite-gouvernementale-les-incoherents
266,Une lecture sociologique du TDAH,15 février 2019,Charles Beaudoin-Jobin et Myriam Boivin-Comtois,opinion,/opinion/idees/547952/une-lecture-sociologique-du-tdah
267,Geler les corps,15 février 2019,Aurélie Lanctôt,opinion,/opinion/chroniques/547953/geler-les-corps
268,Notre choix cette fin de semaine,15 février 2019,Amélie Gaudreau,culture,/culture/ecrans/547885/choix-tele-de-la-fin-de-semaine-du-15-fevrier
269,Une église du quartier Saint-Michel incendiée pour une 2e fois en 3 semaines,15 février 2019,La Presse canadienne,culture,/culture/547906/une-eglise-du-quartier-saint-michel-incendiee-pour-une-2e-fois-en-3-semaines
270,Canada Goose ouvrira une usine à Montréal,15 février 2019,La Presse canadienne,economie,/economie/547918/canada-goose-ouvrira-une-usine-a-montreal
271,Roger Massicotte nommé président d’Agropur,15 février 2019,Le Devoir,economie,/economie/547919/roger-massicotte-nomme-president-d-agropur
272,"Rendement de 9,1% pour CRCD",15 février 2019,Le Devoir,economie,/economie/547920/rendement-de-9-1-pour-crcd
273,Le Canada accuse un sérieux retard en matière de lutte contre la corruption,15 février 2019,Éric Desrosiers,economie,/economie/547966/analyse-le-canada-accuse-un-serieux-retard-en-matiere-de-lutte-contre-la-corruption
274,"La cuisine, lieu de tous les possibles",15 février 2019,Florence Sara G. Ferraris,culture,/culture/547909/avec-l-exposition-cuisinage-un-trio-d-artistes-propose-une-incursion-dans-le-quotidien-de-centre-sud
275,Attentes dépassées pour Bombardier,15 février 2019,Julien Arsenault - La Presse canadienne,economie,/economie/547915/attentes-depassees-pour-bombardier
276,Vigueur soutenue du marché de l’emploi au Québec,15 février 2019,Gérard Bérubé,economie,/economie/547913/vigueur-soutenue-du-marche-de-l-emploi-au-quebec
277,Les Alouettes recrutent le demi à l’attaque Jeremiah Johnson,15 février 2019,La Presse canadienne,sports,/sports/547898/les-alouettes-ajoutent-le-demi-a-l-attaque-jeremiah-johnson-pour-2019
278,QS refuse que Québec aide financièrement au retour des Expos,15 février 2019,La Presse canadienne,sports,/sports/547928/qs-refuse-que-quebec-aide-financierement-au-retour-des-expos
279,"Jeux de la Francophonie: Québec doit offrir 40 millions, selon QS",15 février 2019,La Presse canadienne,sports,/sports/547931/jeux-de-la-francophonie-quebec-doit-offrir-40-millions-selon-qs
280,"Added Sugar, Planet Giza",15 février 2019,Philippe Renaud,culture,/culture/musique/547848/added-sugar-planet-giza
281,"Les bruits de la ville, Voyou",15 février 2019,Philippe Renaud,culture,/culture/musique/547849/les-bruits-de-la-ville-voyou
282,"Trio 97 @ The Village Vanguard, Fred Hersch Trio",15 février 2019,Guillaume Bourgault-Côté,culture,/culture/musique/547890/trio-97-the-village-vanguard-fred-hersch-trio
283,"Pourchasser l’aube, Caroline Savoie",15 février 2019,Philippe Renaud,culture,/culture/musique/547892/pourchasser-l-aube-caroline-savoie
284,Un «printemps laïque»?,15 février 2019,Christian Rioux,opinion,/opinion/chroniques/547874/un-printemps-laique
285,SNC-Lavalin: Legault demande à Ottawa de protéger les emplois,15 février 2019,La Presse canadienne,politique,/politique/quebec/547965/snc-lavalin-legault-demande-a-ottawa-de-proteger-les-emplois
286,Des logements sociaux réclamés à la CAQ dans la grande région de Montréal,15 février 2019,Le Devoir,politique,/politique/montreal/547897/des-logements-sociaux-reclames-a-la-caq
287,"Quadriga n’a plus d’argent, reconnaît son avocat devant un tribunal",14 février 2019,La Presse canadienne,economie,/economie/547971/quadriga-n-a-plus-d-argent-reconnait-son-avocat-devant-un-tribunal
288,Un nouveau départ pour Stroll,15 février 2019,Alexandre Geoffrion-McInnis - La Presse canadienne,sports,/sports/547896/lance-stroll-a-gagne-en-maturite-en-2018-jure-son-preparateur-physique
289,"Silence et recueillement à Parkland, un an après la tuerie",15 février 2019,Agence France-Presse,monde,/monde/etats-unis/547923/parkland
290,Cachemire indien: 37 paramilitaires indiens tués dans un attentat,15 février 2019,Agence France-Presse,monde,/monde/asie/547921/cachemire-indien-37-paramilitaires-indiens-tues-dans-un-attentat
291,Washington presse les Européens de rompre avec l’Iran,15 février 2019,Agence France-Presse,monde,/monde/ameriques/547899/washington-presse-les-europeens-de-rompre-avec-l-iran
292,Égypte: premier vote au Parlement pour permettre à Sissi de se représenter,15 février 2019,Agence France-Presse,monde,/monde/afrique/547922/egypte-premier-vote-au-parlement-pour-permettre-a-sissi-de-se-representer
293,Québec refuse de parler de stérilisation forcée avec le gouvernement fédéral,15 février 2019,La Presse canadienne,politique,/politique/quebec/547972/quebec-refuse-de-parler-de-sterilisation-forcee-avec-le-gouvernement-federal
294,Quoi surveiller aujourd’hui?,15 février 2019,Geneviève Tremblay,societe,/societe/547973/pour-votre-info-quoi-surveiller-aujourd-hui
295,"Face aux juges, le principal séparatiste catalan persiste et signe",15 février 2019,Laurence Boutreux - Agence France-Presse,monde,/monde/europe/547914/face-aux-juges-le-principal-separatiste-catalan-persiste-et-signe
296,France: Alain Juppé abandonne le «combat politique»,15 février 2019,Agence France-Presse,monde,/monde/europe/547925/france-alain-juppe-abandonne-le-combat-politique
297,Colombie: déposition du chef des FARC devant la Juridiction de paix,15 février 2019,Agence France-Presse,monde,/monde/ameriques/547924/colombie-deposition-de-timochenko-chef-des-farc-devant-la-juridiction-de-paix
298,Aéronautique: la fin du A380 est confirmée,15 février 2019,Associated Press,economie,/economie/547877/aeronautique-la-fin-du-a380-est-confirmee
299,Le Venezuela renforce le blocage d’un pont frontalier avec la Colombie,15 février 2019,Agence France-Presse,monde,/monde/ameriques/547926/le-venezuela-renforce-le-blocage-d-un-pont-frontalier-avec-la-colombie
300,L’État et l’héritage religieux,15 février 2019,Pierre Hurteau,opinion,/opinion/idees/547951/l-etat-et-l-heritage-religieux
301,Cannabis: il faut réunir les scientifiques et les politiques,15 février 2019,Robert Perreault et Jean-Yves Frappier,opinion,/opinion/idees/547970/cannabis-il-faut-reunir-les-scientifiques-et-les-politiques
302,Vlhova remporte le slalom géant aux Mondiaux de ski alpin,15 février 2019,Associated Press,sports,/sports/547935/vlhova-remporte-le-slalom-geant-aux-mondiaux-de-ski-alpin
303,Les Jeux du Canada servent de terreau au développement de futures vedettes,15 février 2019,Donna Spencer - La Presse canadienne,sports,/sports/547907/les-jeux-du-canada-servent-de-terreau-au-developpement-de-futures-vedettes
304,Coupe Davis: le Canada bénéficie d’un tirage favorable en vue de la 1re ronde,15 février 2019,La Presse canadienne,sports,/sports/547908/coupe-davis-le-canada-beneficie-d-un-tirage-favorable-en-vue-de-la-1ere-ronde
305,"Buffy Sainte-Marie, dénonciatrice de la cupidité des hommes depuis 50 ans ",15 février 2019,Sophie Chartier,culture,/culture/musique/547933/depuis-50-ans-denonciatrice-de-la-cupidite-des-hommes
306,Armes et santé mentale? Faux débat!,15 février 2019,Texte collectif *,opinion,/opinion/libre-opinion/547961/armes-et-sante-mentale-faux-debat
307,Découverte montréalaise pour améliorer la fécondation «in vitro»,15 février 2019,Pauline Gravel,societe,/societe/science/547967/fecondation
308,Brexit: Theresa May essuie une défaite au Parlement ,15 février 2019,Antoine Pollez - Agence France-Presse,monde,/monde/europe/547838/theresa-may-menacee-d-une-nouvelle-rebellion-sur-le-brexit
309,MusiquePlus disparaîtra des écrans cet été,15 février 2019,Ugo Giguère - La Presse canadienne,culture,/culture/ecrans/547843/musiqueplus-disparaitra-des-ecrans-cet-ete
310,Les Predators ont le dernier mot face au Canadien 3-1,15 février 2019,La Presse canadienne,sports,/sports/547976/les-predators-ont-le-dernier-mot-face-au-canadien-3-1
311,"Canada Goose ouvre une usine à Montréal, créant 650 emplois",15 février 2019,La Presse canadienne,economie,/economie/547929/canada-goose-ouvre-une-usine-a-montreal-creant-650-emplois
312,Amazon renonce à implanter son nouveau siège social à New York,15 février 2019,Catherine Triomphe - Agence France-Presse,economie,/economie/547845/amazon-renonce-a-implanter-son-nouveau-siege-social-a-new-york
313,Maternelle 4 ans: coup de force pour une idée fixe,15 février 2019,Robert Dutrisac,opinion,/opinion/editoriaux/547959/maternelle-4-ans-coup-de-force-pour-une-idee-fixe
314,Cannabis: appel à un arbitrage indépendant sur l’âge légal,15 février 2019,Fabien Deglise,societe,/societe/547855/cannabis-deux-medecins-appellent-a-un-abritrage-independant-sur-l-age-legal
315,Avancez par en arrière,15 février 2019,René Vézina,opinion,/opinion/chroniques/547916/avancez-par-en-arriere
316,La grève des ventres,15 février 2019,Josée Blanchette,opinion,/opinion/chroniques/547912/une-suedoise-nous-jette-la-verite-au-visage
317,Donald Trump veut son mur à tout prix,15 février 2019,Guillaume Lepage,monde,/monde/etats-unis/547942/etats-unis-trump-veut-son-mur-a-tout-prix
318,Un rare immeuble Art nouveau voué à être rasé à Montréal,15 février 2019,Jean-François Nadeau,societe,/societe/547861/a-montreal-un-rare-immeuble-art-nouveau-voue-a-etre-rase
319,Saint-Adolphe: le ministre sévit contre Hydro-Québec,15 février 2019,Isabelle Porter,politique,/politique/quebec/547856/st-adolphe-d-howard-quebec-impose-des-conditions-a-hydro-quebec
320,«Ne me dis pas que tu m’aimes»: flotter à la surface des choses,15 février 2019,Mélanie Carpentier,culture,/culture/danse/547977/critique-danse-ne-me-dis-pas-que-tu-m-aimes-flotter-a-la-surface-des-choses
321,Les urgences restent bondées au Québec,15 février 2019,La Presse canadienne,societe,/societe/547978/les-urgences-restent-bondees-au-quebec
322,Robert Charlebois «en troisième période»,15 février 2019,Philippe Papineau,culture,/culture/musique/547938/robert-charlebois-en-troisieme-periode
323,"Maternelle 4 ans pour tous, parole de premier ministre",15 février 2019,Marco Bélair-Cirino,politique,/politique/quebec/547840/le-ministre-roberge-veut-obliger-toutes-les-ecoles-a-offrir-les-maternelles-4-ans
324,Immigration: plus de 90 000 personnes inscrites au nouveau système de recrutement,15 février 2019,Isabelle Porter,politique,/politique/quebec/547875/immigration-91-307-nouvelles-personnes-en-attente
325,Un débat inédit entre Robert Bourassa et Pierre Bourgault,15 février 2019,Jean-François Nadeau,societe,/societe/547975/un-debat-inedit-entre-robert-bourassa-et-pierre-bourgault-en-1980
326,État d’«urgence nationale: l'intégrale de l'annonce de Donald Trump,15 février 2019,Le Devoir,videos,/videos/547986/donald-trump-en-direct-de-la-maison-blanche
327,Le Grincheux du 15 février,15 février 2019,Pascal,societe,/societe/547988/le-grincheux-du-15-fevrier
328,Tirez-vous une Bûche!,15 février 2019,Catherine Ferland,vivre,/vivre/restaurants/547943/resto-la-buche
329,"Verdejo 2017, Valdecuevas, Rueda, Espagne",15 février 2019,Jean Aubry,vivre,/vivre/vin/547863/moins-de-16
330,"Manzanilla La Guita, Andalousie, Espagne",15 février 2019,Jean Aubry,vivre,/vivre/vin/547865/la-surprise
331,"Riesling 2017, Domaine Wach, Andlau, Alsace, France",15 février 2019,Jean Aubry,vivre,/vivre/vin/547867/le-blanc
332,"Vacqueyras 2015, Montirius «Le Village», Rhône, France",15 février 2019,Jean Aubry,vivre,/vivre/vin/547868/le-rouge
333,"Barco Reale di Carmignano 2015, Capezzana, Toscane, Italie",15 février 2019,Jean Aubry,vivre,/vivre/vin/547869/le-bio
334,"Cerasuolo di Vittoria Classico 2015, Cos, Sicile, Italie",15 février 2019,Jean Aubry,vivre,/vivre/vin/547864/le-canon
335,«Don Juan symphonique»: seulement l’amour,15 février 2019,Christian Saint-Pierre,culture,/culture/musique/547990/don-juan-symphonique-seulement-l-amour
336,Le Japon va reconnaître légalement les Aïnous comme peuple autochtone,15 février 2019,Agence France-Presse,monde,/monde/asie/547980/le-japon-va-reconnaitre-legalement-les-ainous-comme-peuple-autochtone
337,Le Parlement européen interdit une conférence avec Puigdemont pour raisons de sécurité,15 février 2019,Agence France-Presse,monde,/monde/europe/547983/le-parlement-europeen-interdit-une-conference-avec-puigdemont-pour-raisons-de-securite
338,Trump décrète un état d’«urgence nationale» pour bâtir son mur à la frontière,15 février 2019,Jérôme Cartillier - Agence France-Presse,monde,/monde/etats-unis/547985/donald-trump-decrete-l-etat-d-urgence-pour-financer-son-mur-frontalier
339,"All, Yann Tiersen",15 février 2019,Geneviève Tremblay,culture,/culture/musique/547891/all-yann-tiersen
,Les sorties cinéma de la semaine,34015 février 2019,,videos,/videos/547992/les-sorties-cinema-de-la-semaine
341,La Maison-Blanche se montre optimiste sur un traité de paix commerciale avec la Chine,15 février 2019,"Patrick Baert - Agence France-Presse		, 		Christophe Vogt - Agence France-Presse",economie,/economie/547982/negociations-commerciales-chinois-et-americains-se-quittent-sur-une-note-optimiste
342,"La soif de changement, le grand moteur du vote de la CAQ",15 février 2019,Guillaume Bourgault-Côté,politique,/politique/quebec/547927/la-caq-avant-son-programme
343,Le défi de l'info – 15 février,15 février 2019,Katia Tobar,societe,/societe/547981/le-defi-de-l-info-15-fevrier
,«Astérix et le secret de la potion magique»: les douze «castings» de Panoramix,34415 février 2019,,culture,/culture/cinema/547860/asterix-et-le-secret-de-la-potion-magique-les-douze-castings-de-panoramix
,«Song of Granite»: le bohémien irlandais,34515 février 2019,,culture,/culture/cinema/547932/song-of-granite-le-bohemien-irlandais
346,Haïti: la tension sociale fait fuir les ressortissants étrangers,15 février 2019,Fabien Deglise,monde,/monde/ameriques/547917/haiti-la-tension-sociale-fait-fuir-les-ressortissants-etrangers
347,Une bénédiction tout simplement papale,15 février 2019,Jean Aubry,vivre,/vivre/vin/547866/vin-une-benediction-tout-simplement-papale
348,Plus de 900 journalistes dénoncent une profession rongée par le sexisme,15 février 2019,Agence France-Presse,societe,/societe/547968/plus-de-900-journalistes-denoncent-une-profession-rongee-par-le-sexisme
349,"Schumann, Orchestre de chambre d’Europe",15 février 2019,Christophe Huss,culture,/culture/musique/547841/robert-schumann-concerto-pour-violoncelle-gautier-capucon-violoncelle-orchestre-de-chambre-d-europe-bernard-haitink
350,"Jan Lisiecki, Orpheus Chamber Orchestra",15 février 2019,Christophe Huss,culture,/culture/musique/547842/jan-lisiecki-felix-mendelssohn-concertos-pour-piano-nos-1-et-2-17-variations-serieuses-rondo-capriccioso-chant-du-gondolier
351,Angélica Dass explore l’infinie diversité de couleurs de la peau humaine,15 février 2019,Caroline Montpetit,culture,/culture/arts-visuels/547962/photographie-couleurs-de-peaux
352,"Stuffed and Ready, Cherry Glazerr",15 février 2019,Sophie Chartier,culture,/culture/musique/547893/stuffed-ready-cherry-glazerr
353,Une pétition en appui au lanceur d’alerte Louis Robert,15 février 2019,Isabelle Porter,politique,/politique/quebec/547836/une-petition-en-appui-au-lanceur-d-alerte-louis-robert
356,La microsimulation pour prévoir l’évolution démographique,16 février 2019,Etienne Plamondon Emond,societe,/societe/science/547773/la-microsimulation-pour-prevoir-l-evolution-demographique
357,Inondations: passer de la gestion de crise à la gestion de risque,16 février 2019,Hélène Roulot-Ganzmann,societe,/societe/science/547772/inondations-passer-de-la-gestion-de-crise-a-la-gestion-de-risque
358,"Parce que Québec, c’est Québec!",16 février 2019,Marie-Hélène Alarie,economie,/economie/547779/parce-que-quebec-c-est-quebec
359,ESPACE 4: le monde universitaire s’ouvre au grand public,16 février 2019,Martine Letarte,societe,/societe/education/547762/espace-4-le-monde-universitaire-s-ouvre-au-grand-public
360,Pour un événement qui se démarque,16 février 2019,Marie-Hélène Alarie,economie,/economie/547784/pour-un-evenement-qui-se-demarque
361,"Le «bleisure» au Québec: percée timide, mais prometteuse",16 février 2019,Catherine Couturier,societe,/societe/547780/le-bleisure-au-quebec
362,"Le Palais des congrès de Montréal, pilier du tourisme d’affaires",16 février 2019,Jean-François Venne,societe,/societe/547764/le-pilier-montrealais-du-tourisme-d-affaires
363,Organiser un congrès: d’une rive à l’autre,16 février 2019,Stéphane Gagné,economie,/economie/547769/d-une-rive-a-l-autre
364,Six destinations pour sortir des sentiers battus,16 février 2019,Hélène Roulot-Ganzmann,economie,/economie/547768/congres-en-region-six-destinations-pour-sortir-des-sentiers-battus
365,"Le vieillissement, un enjeu de société prioritaire pour le scientifique en chef",16 février 2019,Etienne Plamondon Emond,societe,/societe/547781/le-vieillissement-un-enjeu-de-societe-prioritaire-pour-le-scientifique-en-chef
366,"Le marabout, Ayavi Lake",16 février 2019,Christian Desmeules,lire,/lire/547950/le-marabout-ayavi-lake
367,"Le petit capuchon bleu, Marie Demers et Lucile Danis Drouot",16 février 2019,Marie Fradette,lire,/lire/547949/le-petit-capuchon-bleu-marie-demers-et-lucile-danis-drouot
368,Des femmes racontent leur carrière en science et technologie,16 février 2019,Jean-François Venne,societe,/societe/science/547761/des-femmes-racontent-leur-carriere-en-science-et-technologie
369,Combattre l’âgisme grâce à l’interdépendance,16 février 2019,Hélène Roulot-Ganzmann,societe,/societe/science/547763/combattre-l-agisme-grace-a-l-interdependance
370,«Un certain Paul Darrigrand»: nous avions la clandestinité,16 février 2019,Christian Saint-Pierre,lire,/lire/547954/un-certain-paul-darrigrand-nous-avions-la-clandestinite
371,«Algorithmes: La bombe à retardement»: le côté obscur du Big Data,16 février 2019,Sébastien Vincent,lire,/lire/547884/algorithmes-la-bombe-a-retardement-le-cote-obscur-du-big-data
372,Du Kanada de Berlin à l’art des rues,16 février 2019,Odile Tremblay,opinion,/opinion/chroniques/547957/du-kanada-de-berlin-a-l-art-des-rues
,Arctique (V.F. de Arctic),37316 février 2019,,culture,/culture/cinema/547936/arctique-v-f-de-arctic
,Pupille,37416 février 2019,,culture,/culture/cinema/547940/pupille
,Astérix et le secret de la potion magique,37516 février 2019,,culture,/culture/cinema/547939/asterix-et-le-secret-de-la-potion-magique
376,La Mauritanie sans litanies,16 février 2019,Gary Lawrence,vivre,/vivre/voyage/547900/voyage-la-mauritanie-sans-litanies
377,Une semaine en liberté,16 février 2019,Nathalie Schneider,vivre,/vivre/547894/plein-air-une-semaine-en-liberte
378,«Au bord de la Sandá»: les tensions du silence islandais,16 février 2019,Anne-Frédérique Hébert-Dolbec,lire,/lire/547955/au-bord-de-la-sanda-les-tensions-du-silence-islandais
379,«Déments à cheval»: la «fake news» d’Emilie Andrewes,16 février 2019,Dominic Tardif,lire,/lire/547956/dements-a-cheval-la-fake-news-d-emilie-andrewes
380,L’historien heureux,16 février 2019,Louis Cornellier,opinion,/opinion/chroniques/547946/l-historien-heureux
381,«China Dream»: le cauchemar chinois de Ma Jian,16 février 2019,Christian Desmeules,lire,/lire/547945/china-dream-le-cauchemar-chinois-de-ma-jian
382,Pour que notre histoire s’écrive au pluriel,16 février 2019,Philippe Renaud,culture,/culture/musique/547889/entrevue-pour-que-notre-histoire-s-ecrive-au-pluriel
383,«Mademoiselle Samedi soir»: deux cœurs sur la Main,16 février 2019,Manon Dumais,lire,/lire/547903/mademoiselle-samedi-soir-deux-coeurs-sur-la-main
384,«Prières mortelles en Amérique»: une prière pour Matthew,16 février 2019,Louise-Maude Rioux Soucy,culture,/culture/ecrans/547880/prieres-mortelles-en-amerique-une-priere-pour-matthew
385,«Nordik»: le roi hiver,16 février 2019,Louise-Maude Rioux Soucy,culture,/culture/ecrans/547879/nordik-le-roi-hiver
386,«Au milieu des vivants»: garder les morts en vie,16 février 2019,Yannick Marcoux,lire,/lire/547905/au-milieu-des-vivants-garder-les-morts-en-vie
,«Pupille»: pour le bien de l’enfant,38716 février 2019,,culture,/culture/cinema/547858/critique-pour-le-bien-de-l-enfant
388,«Le rocher avec des ailes»: Ode au pays navajo,16 février 2019,Michel Bélair,lire,/lire/547947/le-rocher-avec-des-ailes-ode-au-pays-navajo
389,«Âmes»: l’épopée des marges de Tristan Garcia,16 février 2019,Christian Desmeules,lire,/lire/547948/ames-l-epopee-des-marges-de-tristan-garcia
,Répertoire des villes disparues,39016 février 2019,,culture,/culture/cinema/547937/repertoire-des-villes-disparues
391,"L’île aux Basques, terre de beauté et d’histoire",16 février 2019,Gabriel Anctil,vivre,/vivre/voyage/547901/escapade-l-ile-aux-basques
392,Au-delà des sports extrêmes,16 février 2019,Catherine Lefebvre,vivre,/vivre/voyage/547984/au-dela-des-sports-extremes
393,Ces horloges qui nous gouvernent,16 février 2019,Laurie Noreau,societe,/societe/sante/547888/sante-ces-horloges-qui-nous-gouvernent
394,Recette de pilons de poulet braisés au kimchi,16 février 2019,Le Devoir,vivre,/vivre/alimentation/547944/pilons-de-poulet-braises-au-kimchi
395,Les chantiers de l’image avec Lucie Rocher,16 février 2019,Marie-Ève Charron,culture,/culture/arts-visuels/547871/les-chantiers-de-l-image-avec-lucie-rocher
396,Sur le radar: nouvelles perspectives chez Jocelyne Alloucherie,16 février 2019,Marie-Ève Charron,culture,/culture/arts-visuels/547870/nouvelles-perspectives-chez-jocelyne-alloucherie
397,L’insaisissable part du «dramaturg»,16 février 2019,Marie Labrecque,culture,/culture/theatre/547958/l-insaisissable-part-du-dramaturg
398,Les flâneurs,16 février 2019,"Louise-Maude Rioux Soucy 	, 		Amélie Gaudreau 	, 		Dominic Tardif 	, 		Valérie Duhaime",lire,/lire/547873/les-flaneurs
,Jan Martens et la virtuosité inconventionnelle,39916 février 2019,,culture,/culture/danse/547872/jan-martens-et-la-virtuosite-inconventionnelle
400,Martha Argerich et la musique du partage,16 février 2019,Christophe Huss,culture,/culture/musique/547854/martha-argerich-et-la-musique-du-partage
,«Répertoire des villes disparues»: familièrement autre,40116 février 2019,,culture,/culture/cinema/547859/critique-cet-autre-familier
,«Arctique»: survivre autrement,40216 février 2019,,culture,/culture/cinema/547857/arctique-survivre-autrement
403,Le Québec à la traîne en agriculture artisanale,16 février 2019,Robert Dutrisac,opinion,/opinion/editoriaux/548024/agriculture-artisanale-le-quebec-a-la-traine
,Le chant du granite (V.F. de Song of Granite),40416 février 2019,,culture,/culture/cinema/547941/le-chant-du-granite-v-f-de-song-of-granite
405,Les signes religieux,16 février 2019,Louis Verdy,opinion,/opinion/lettres/548027/lettre-les-signes-religieux
406,"Navrant, navrant!",16 février 2019,"Hélène Goulet, artiste peintre, diplômée de l’École des beaux-arts de Québec et de l’UQAM et cofondatrice du Regroupement des artistes en arts visuels du Québec (RAAV) et du Groupement des arts visuels de Victoriaville (GRAVE)",opinion,/opinion/lettres/548025/lettre-navrant-navrant
408,L’immobilier se normalise,16 février 2019,Gérard Bérubé,opinion,/opinion/chroniques/548022/vos-finances-l-immobilier-se-normalise
409,Le patron d’Air Canada se montre optimiste,16 février 2019,Christopher Reynolds - La Presse canadienne,economie,/economie/548016/le-patron-d-air-canada-se-montre-optimiste
410,ABI: la direction en réflexion,16 février 2019,La Presse canadienne,economie,/economie/548004/abi-la-direction-en-reflexion
411,Profits en hausse pour Loto-Québec,16 février 2019,La Presse canadienne,economie,/economie/548006/profits-en-hausse-pour-loto-quebec
412,Conflits d’intérêts chez Aphria,16 février 2019,La Presse canadienne,economie,/economie/548029/conflits-d-interets-chez-aphria
413,Facebook pourrait payer une amende de 2 milliards,16 février 2019,Agence France-Presse,economie,/economie/548034/facebook-pourrait-payer-une-amende-de-2-milliards
414,ID: un nouveau bilan à méditer,16 février 2019,Normand Baillargeon,opinion,/opinion/chroniques/548002/id-un-nouveau-bilan-a-mediter
415,Justifier le mal au nom du bien,16 février 2019,Magdaline Boutros,societe,/societe/548021/les-pretres-abuseurs-utilisent-la-religion-pour-justifier-leurs-agressions
416,DBRS s’interroge à son tour sur SNC-Lavalin,16 février 2019,François Desjardins,economie,/economie/548005/dbrs-s-interroge-a-son-tour-sur-snc-lavalin
417,Montréal en lice pour la Coupe Grey 2020 qui sera attribuée le 21 février,16 février 2019,La Presse canadienne,sports,/sports/548012/montreal-en-lice-pour-la-coupe-grey-2020-qi-sera-attribuee-le-21-fevrier
418,Ferrari ambitionne de défier Mercedes avec sa nouvelle voiture SF90,16 février 2019,Associated Press,sports,/sports/548013/ferrari-ambitionne-de-defier-mercedes-avec-sa-nouvelle-voiture-sf90
419,Denis Shapovalov s’incline devant Stanislas Wawrinka,16 février 2019,La Presse canadienne,sports,/sports/547997/denis-shapovalov-s-incline-devant-stanislas-wawrinka
420,L’Inde promet «le prix fort» aux responsables de l’attentat au Cachemire,16 février 2019,Jalees Andrabi - Agence France-Presse,monde,/monde/asie/548007/cachemire-l-inde-promet-le-prix-fort-aux-responsables-de-l-attentat
421,Longueuil renonce à construire sa propre usine de biométhanisation,16 février 2019,Jeanne Corriveau,politique,/politique/548011/longueuil-renonce-a-construire-sa-propre-usine-de-biomethanisation
422,"Rencontre entre Kim et Trump, acte II",16 février 2019,Charles-Philippe David et Yann Roche,opinion,/opinion/idees/548010/rencontre-entre-kim-et-trump-acte-ii
423,État d'urgence: les illusions de Trump,16 février 2019,Brian Myles,opinion,/opinion/editoriaux/548023/iii-etat-d-urgence-les-illusions-de-trump
424,Des agressions contre des religieuses passées sous silence,16 février 2019,Isabelle Paré,societe,/societe/548017/scandales-sexuels-des-agressions-contre-des-religieuses-passees-sous-silence
425,Un mal profond en éducation,16 février 2019,Samuel Massicotte,opinion,/opinion/libre-opinion/548026/un-mal-profond-en-education
426,"Au Nigeria, l’élection présidentielle est reportée d’une semaine",16 février 2019,Agence France-Presse,monde,/monde/afrique/548008/nigeria-soixante-six-morts-dans-des-violences-a-la-veille-de-la-presidentielle
427,Les négociations entre Washington et Pékin avancent à petits pas,16 février 2019,Éric Desrosiers,economie,/economie/548028/les-negociations-commerciales-entre-washington-et-pekin-avancent-a-petits-pas
,Les photos de la semaine du 10 février,42816 février 2019,,societe,/societe/548037/les-photos-de-la-semaine-du-10-fevrier
429,Les sables mouvants de SNC-Lavalin,16 février 2019,"Guillaume Bourgault-Côté 	, 		François Desjardins 	, 		Hélène Buzzetti",politique,/politique/canada/548030/analyse-les-sables-mouvants-de-snc-lavalin
